EmpID,FirstName,LastName,Name,Position,Department,Agreement_Date,ExitDate, Contract_Term (in months) ,Current Employee Rating,Basic Salary,Bonus,Benefits,cloud_service_used,database_software_required,statistic_software_required,programming_language_required,Tools_used
2264,Piper,Guzman,Piper_Guzman,Manager,IT/IS,2021-02-24,2021-12-29,10,5,47010.72,0,0,,SQL,,Ruby,"SQL,,Ruby"
2266,Jameson,Eaton,Jameson_Eaton,Construction Manager,IT/IS,2020-05-12,2021-03-17,10,5,33416.8,883.98,0,MapReduce,mySQL,,Python,"mySQL,,Python"
2268,Armani,Rogers,Armani_Rogers,Technician,IT/IS,2021-01-04,2022-04-28,16,2,75755.2,1268.75,2691.41,,PostgreSQL,,Python,"PostgreSQL,,Python"
2269,Jacoby,Lyons,Jacoby_Lyons,CEO,IT/IS,2020-04-28,2022-12-01,32,1,53213.76,41357.39,4122.98,AWS,mySQL,,,"mySQL,,"
2270,Dylan,Livingston,Dylan_Livingston,Manager,IT/IS,2019-04-16,2021-07-31,28,4,37009.35,0,0,AWS,,,Python,",,Python"
2272,Darryl,Richmond,Darryl_Richmond,Laborer,IT/IS,2022-08-29,2023-01-15,5,2,40545.92,7524.42,3.94,,,,,",,"
2273,Ana,Stafford,Ana_Stafford,Planner,IT/IS,2020-01-26,2020-12-11,11,4,41630.4,0,0,MapReduce,,R,Python,",R,Python"
2280,Ebonee,Peterson,Ebonee_Peterson,Foreman,Production       ,2018-12-04,2023-07-07,56,4,53375.04,4034.53,1991.7,,,,,",,"
2283,Sean,Quinn,Sean_Quinn,Technician,Admin Offices,2018-10-03,2019-06-27,9,4,67720,0,3875,,SQL,SAS,,"SQL,SAS,"
2286,Brannon,Miller,Brannon_Miller,Specialist,Production       ,2018-09-24,2021-01-18,28,2,103272,0,8440,,,,,",,"
2287,Ketsia,Liebig,Ketsia_Liebig,Technician,Production       ,2022-03-09,2023-04-08,13,2,110897.61,18828.34,3542.71,AWS,SQL,,Python,"SQL,,Python"
2288,Kelley,Spirea,Kelley_Spirea,Engineer,Production       ,2018-11-07,2020-05-25,19,5,39444.24,1367.06,271,AWS,SQL,,Python,"SQL,,Python"
2290,Debra,Houlihan,Debra_Houlihan,Groundman,Sales,2020-11-27,2023-07-05,32,2,45393.44,0,11203.92,,mySQL,,HTML/HTML5,"mySQL,,HTML/HTML5"
2293,David,Stanley,David_Stanley,Laborer,Production       ,2020-06-15,2021-09-05,15,2,61027.2,5385.44,2422.49,,SQL,R,Python,"SQL,R,Python"
2295,Everett,Jordan,Everett_Jordan,Driller,Production       ,2022-05-19,2023-04-10,11,5,42856.66,0,1585,AWS,SQL,R,Ruby,"SQL,R,Ruby"
2297,Deandre,Richard,Deandre_Richard,Laborer,Production       ,2018-12-18,2019-09-25,9,2,102708.64,24084.65,2129.75,NoSQL,mySQL,R,Python,"mySQL,R,Python"
2299,Emiliano,Rich,Emiliano_Rich,Laborer,Production       ,2022-04-13,2023-04-17,12,2,61200.64,0,0,,SQL,,,"SQL,,"
2301,Lauren,Keith,Lauren_Keith,Operator,Production       ,2021-02-12,2022-08-03,18,1,3724,73.5,171.2,,,R,Python,",R,Python"
2302,Marlene,Rhodes,Marlene_Rhodes,Operator,Production       ,2019-01-02,2020-10-09,22,4,53323.2,1641.6,5722.44,,SQL,SPSS,Python,"SQL,SPSS,Python"
2303,Penelope,Jordan,Penelope_Jordan,Driver,Production       ,2019-10-26,2023-07-22,46,5,20637.8,0,0,,SQL,R,,"SQL,R,"
2305,Rosemary,Thornton,Rosemary_Thornton,Laborer,Production       ,2019-12-11,2021-05-12,17,2,63465.41,17948.31,129.75,,,SAS,,",SAS,"
2306,Ayanna,Lutz,Ayanna_Lutz,Technician,Production       ,2020-10-21,2023-05-14,31,1,65614.06,15034.62,13050.39,GCP,SQL,SAS,,"SQL,SAS,"
2308,Asia,Rivers,Asia_Rivers,Coordinator,Production       ,2022-05-24,2022-10-13,5,5,75755.2,14463.89,5764.66,,SQL,R,Python,"SQL,R,Python"
2311,Araceli,Castillo,Araceli_Castillo,Laborer,Production       ,2019-12-10,2023-02-21,39,2,51602.14,8355.68,129.75,Azure,SQL,SAS,Python,"SQL,SAS,Python"
2315,Marcelo,Flowers,Marcelo_Flowers,Project Manager,Production       ,2022-06-12,2023-07-09,13,4,75755.2,37888.2,6330.02,,SQL,SPSS,,"SQL,SPSS,"
2319,Kaylee,Harvey,Kaylee_Harvey,Administrator,Production       ,2019-03-28,2022-04-14,37,5,75755.2,33463.38,8925.5,AWS,,,Ruby,",,Ruby"
2320,Kristen,Peters,Kristen_Peters,Engineer,Production       ,2022-10-26,2023-06-17,8,4,15712.43,90.96,9.2,GCP,SQL,R,Python,"SQL,R,Python"
2321,Hadassah,Gallegos,Hadassah_Gallegos,Technician,Production       ,2023-05-10,2023-05-14,0,2,666.8,0,0,GCP,SQL,SPSS,Python,"SQL,SPSS,Python"
2323,Aubree,Villanueva,Aubree_Villanueva,Manager,Production       ,2021-04-21,2021-08-17,4,5,53784,2932.21,2705.41,Azure,SQL,SPSS,Python,"SQL,SPSS,Python"
2324,Aspen,Dixon,Aspen_Dixon,Splicer,Production       ,2021-07-23,2023-02-15,19,4,35706.56,0,40,NoSQL,SQL,SPSS,Python,"SQL,SPSS,Python"
2329,Aubree,Anderson,Aubree_Anderson,Lineman,Executive Office,2019-07-25,2022-09-03,38,2,55467.41,10348.32,4718.42,GCP,,,Java/Javascript,",,Java/Javascript"
2331,Violet,Willis,Violet_Willis,Supervisor,Production       ,2019-12-06,2021-10-29,23,1,72825.6,0,1470.34,,SQL,SAS,,"SQL,SAS,"
2332,Jaime,Austin,Jaime_Austin,Engineer,Production       ,2019-06-29,2020-07-21,13,4,56443.7,1072.4,2476.21,,SQL,SAS,,"SQL,SAS,"
2334,Iris,Preston,Iris_Preston,Engineer,IT/IS,2021-07-21,2022-09-03,14,4,55916.72,0,2265.6,,SQL,SAS,,"SQL,SAS,"
2338,Ivan,Hull,Ivan_Hull,Supervisor,Production       ,2018-10-10,2022-05-02,43,4,74822.54,4884.9,2742.56,,SQL,SAS,,"SQL,SAS,"
2339,India,Kemp,India_Kemp,Administrator,Production       ,2022-07-25,2022-11-08,4,1,75755.2,4402.84,7603.87,,,,Java/Javascript,",,Java/Javascript"
2340,Alice,Dudley,Alice_Dudley,Laborer,Production       ,2021-03-17,2023-05-13,26,5,50064.32,0,0,AWS,SQL,,,"SQL,,"
2344,Jaden,Bates,Jaden_Bates,Engineer,Production       ,2019-10-26,2020-03-10,5,1,49483.83,0,6.2,,SQL,SPSS,Python,"SQL,SPSS,Python"
2345,Nyla,Schwartz,Nyla_Schwartz,Specialist,Production       ,2020-09-14,2023-05-30,33,2,76728.96,0,0,AWS,SQL,R,Python,"SQL,R,Python"
2349,Reagan,Atkinson,Reagan_Atkinson,Laborer,Production       ,2023-01-26,2023-02-27,1,4,75755.2,15884.59,4749.66,,,,Java/Javascript,",,Java/Javascript"
2351,Kendall,Mcintyre,Kendall_Mcintyre,Technician,Production       ,2019-12-24,2020-06-21,6,4,75755.2,31400.79,6587.6,MapReduce,,R,Python,",R,Python"
2352,Anahi,Frye,Anahi_Frye,Lineman,Production       ,2020-10-16,2020-11-15,1,2,61167.34,12384.06,6416.95,,Teradata,,HTML/HTML5,"Teradata,,HTML/HTML5"
2354,Charlee,Navarro,Charlee_Navarro,Clerk,IT/IS,2022-01-07,2022-06-29,6,2,78833.6,0,0,GCP,SQL,STATA,Python,"SQL,STATA,Python"
2355,Karter,Perry,Karter_Perry,Civil Hand,IT/IS,2019-03-25,2019-04-23,1,1,62649.6,0,2407.84,,SQL,R,Python,"SQL,R,Python"
2356,Sariah,Little,Sariah_Little,Laborer,IT/IS,2021-11-18,2022-12-17,13,4,48508.24,345.08,4091.52,GCP,SQL,SPSS,,"SQL,SPSS,"
2357,Antoine,Murray,Antoine_Murray,Foreman,Production       ,2022-12-31,2023-07-21,7,1,75755.2,583.28,10665.16,AWS,,,,",,"
2358,Summer,Huang,Summer_Huang,Executive Assistant,Production       ,2020-05-14,2022-11-29,31,4,84582.4,0,2700,Azure,SQL,SAS,Python,"SQL,SAS,Python"
2359,Jaylyn,Contreras,Jaylyn_Contreras,Project Manager,Production       ,2020-12-13,2023-02-12,26,2,120049.6,0,9689.6,NoSQL,Teradata,SAS,Ruby,"Teradata,SAS,Ruby"
2360,Brenna,York,Brenna_York,Engineer,Production       ,2021-11-16,2022-11-23,12,1,75755.2,20502.02,5170.44,NoSQL,,SAS,,",SAS,"
2361,Braden,Wiggins,Braden_Wiggins,Supervisor,Production       ,2022-12-01,2023-07-06,7,2,56884.72,10121.49,4717.3,,,SPSS,Java/Javascript,",SPSS,Java/Javascript"
2362,Nola,Bullock,Nola_Bullock,Construction Manager,Production       ,2020-10-30,2022-07-28,21,2,1133.51,0,1.73,,SQL,SAS,Python,"SQL,SAS,Python"
2363,Kaleigh,Keller,Kaleigh_Keller,Foreman,Production       ,2021-02-08,2022-09-25,20,2,66665.6,12874.35,9259.33,,,,,",,"
2365,Timothy,Goodwin,Timothy_Goodwin,Technician,Production       ,2018-11-29,2023-03-09,52,1,43860.14,0,4796.4,,,,Python,",,Python"
2366,Reese,Kennedy,Reese_Kennedy,Engineer,Production       ,2018-11-16,2021-05-25,31,2,90724.57,59571.2,9743.62,,,,Python,",,Python"
2367,Mariam,Doyle,Mariam_Doyle,Foreman,Production       ,2020-08-23,2022-06-11,22,5,63982.8,6530,5018.23,,SQL,,Python,"SQL,,Python"
2368,Clinton,Brennan,Clinton_Brennan,Splicer,Production       ,2020-08-22,2023-03-09,31,1,51913.6,3876.82,4402.2,,mySQL,SAS,Python,"mySQL,SAS,Python"
2369,Maximilian,Moyer,Maximilian_Moyer,Engineer,Production       ,2021-10-19,2022-09-10,11,5,69325.12,0,6126.4,MapReduce,,SAS,,",SAS,"
2370,Salvador,Robinson,Salvador_Robinson,Locator,Production       ,2020-02-21,2021-11-29,22,5,75185.6,24505.9,7484.24,,Teradata,R,,"Teradata,R,"
2372,Junior,York,Junior_York,Driller,Production       ,2019-08-05,2021-12-06,28,2,29645.52,3494.38,714.14,,Teradata,SAS,,"Teradata,SAS,"
2373,Marilyn,Wiley,Marilyn_Wiley,Foreman,IT/IS,2020-11-05,2022-06-04,19,2,93542.4,0,8663.2,AWS,SQL,R,Python,"SQL,R,Python"
2374,Selena,Hebert,Selena_Hebert,Laborer,IT/IS,2021-06-12,2022-02-25,9,2,42214.72,2547.54,814,NoSQL,SQL,R,C/C++/C#/Objective-C,"SQL,R,C/C++/C#/Objective-C"
2376,Erica,Sloan,Erica_Sloan,Technician,Production       ,2023-04-09,2023-06-03,2,4,0,0,2012.5,,SQL,,Python,"SQL,,Python"
2379,Carolyn,Sosa,Carolyn_Sosa,Technician,Production       ,2019-10-19,2020-12-23,14,2,76219.36,0,0,AWS,,R,Python,",R,Python"
2380,German,Higgins,German_Higgins,Laborer,Production       ,2023-07-02,2023-07-11,0,2,59580.8,0,0,NoSQL,SQL,SPSS,Python,"SQL,SPSS,Python"
2382,Davion,Friedman,Davion_Friedman,Laborer,Production       ,2023-07-17,2023-07-28,0,1,62921.76,2990.26,4075,,,SAS,,",SAS,"
2384,Matthias,Dunlap,Matthias_Dunlap,Foreman,Production       ,2021-10-14,2022-10-21,12,5,75755.2,11080.01,3295.82,MapReduce,SQL,SAS,Python,"SQL,SAS,Python"
2387,Gretchen,Richards,Gretchen_Richards,Safety,Production       ,2022-06-27,2023-01-05,6,1,60531.2,9574.38,1204.01,,SQL,,,"SQL,,"
2389,Keshawn,Singh,Keshawn_Singh,Administrator,Production       ,2019-11-03,2021-06-22,20,2,84154.5,26669.13,3976.25,NoSQL,SQL,R,Python,"SQL,R,Python"
2390,Barrett,Obrien,Barrett_Obrien,Coordinator,Production       ,2020-05-15,2021-12-27,20,1,86746.88,0,0,,SQL,R,Python,"SQL,R,Python"
2391,Gisselle,Villanueva,Gisselle_Villanueva,Splicer,IT/IS,2023-04-28,2023-05-13,1,1,43452.8,0,1766,,SQL,,,"SQL,,"
2393,Rhett,Holmes,Rhett_Holmes,Engineer,Production       ,2018-12-05,2021-09-15,34,5,75755.2,0,4515.5,,,,Ruby,",,Ruby"
2394,Harold,David,Harold_David,Laborer,Production       ,2022-04-25,2023-06-23,14,2,75755.2,7902.75,3107.81,,,,,",,"
2396,Reginald,Klein,Reginald_Klein,Engineer,Production       ,2022-06-30,2022-07-13,0,1,84582.4,0,5100,,,SPSS,,",SPSS,"
2397,Marcos,Sloan,Marcos_Sloan,Laborer,Production       ,2018-09-19,2019-04-29,7,2,52257.6,679.69,1436.25,AWS,SQL,R,Python,"SQL,R,Python"
2398,Davion,Hahn,Davion_Hahn,Foreman,Production       ,2019-07-08,2022-08-16,38,5,23799.51,309.36,236.4,,,SAS,,",SAS,"
2399,Brice,Phillips,Brice_Phillips,Driver,Production       ,2023-05-25,2023-07-31,2,4,64083.2,2423.5,4275.8,,,SAS,Python,",SAS,Python"
2401,Darien,Young,Darien_Young,Technician,Production       ,2022-11-09,2023-01-10,2,5,80631.39,20764.96,1668.25,,,R,Python,",R,Python"
2402,Hayley,Chung,Hayley_Chung,Supervisor,Production       ,2022-04-14,2022-09-22,5,2,50753.6,0,1850.8,Azure,SQL,SAS,Python,"SQL,SAS,Python"
2403,Ellis,Maldonado,Ellis_Maldonado,Administrator,Production       ,2020-08-06,2022-07-29,24,4,39889.02,0,0,,,SPSS,,",SPSS,"
2404,Alena,Ibarra,Alena_Ibarra,Manager,Production       ,2019-06-26,2020-01-27,7,2,3104.01,164.87,0,,mySQL,R,Ruby,"mySQL,R,Ruby"
2405,Emily,Davidson,Emily_Davidson,Lineman,Production       ,2020-09-13,2022-03-15,18,4,53113.6,3694.95,1074.36,,,,,",,"
2407,Lamont,Prince,Lamont_Prince,Clerk,Production       ,2019-10-06,2023-04-14,43,4,84054.56,0,0,GCP,SQL,R,Python,"SQL,R,Python"
2412,Frankie,Yang,Frankie_Yang,Engineer,Production       ,2022-01-30,2023-03-22,14,2,48927.21,8097.71,2581.56,,SQL,SPSS,Python,"SQL,SPSS,Python"
2413,Alexus,Greer,Alexus_Greer,Driver,Production       ,2022-07-27,2022-10-09,2,4,60840.85,16984.12,5766.93,GCP,SQL,STATA,Python,"SQL,STATA,Python"
2415,Raelynn,Lara,Raelynn_Lara,Technician,Production       ,2021-02-08,2022-08-23,19,4,61588.8,5271.95,2789.3,MapReduce,,R,Python,",R,Python"
2417,Hayley,Webb,Hayley_Webb,Program Manager,Production       ,2021-02-27,2023-07-30,29,4,49443.04,0,585.36,,SQL,MatLab,Python,"SQL,MatLab,Python"
2418,Teagan,Rodriguez,Teagan_Rodriguez,Manager,Production       ,2022-01-26,2023-05-04,15,1,69246.4,0,0,Azure,,R,Python,",R,Python"
2422,Rigoberto,Gibson,Rigoberto_Gibson,Laborer,Production       ,2021-12-21,2022-04-07,4,2,26489.1,205.56,0,,SQL,R,,"SQL,R,"
2424,Jonathon,Montes,Jonathon_Montes,Technician,Executive Office,2019-02-26,2021-03-24,25,2,110728,0,4680,MapReduce,,,Python,",,Python"
2425,Alexzander,Guzman,Alexzander_Guzman,Driver,Production       ,2022-06-19,2023-05-20,11,2,39420.8,2691.67,4621.79,AWS,,R,Python,",R,Python"
2426,Gunnar,Gray,Gunnar_Gray,Foreman,Production       ,2020-07-20,2023-07-10,36,2,98179.2,0,0,,,STATA,,",STATA,"
2427,Emilee,Thompson,Emilee_Thompson,Top Hand,IT/IS,2020-01-17,2020-04-20,3,5,51145.92,1851.12,37979.15,,SQL,R,,"SQL,R,"
2428,Emmett,Chandler,Emmett_Chandler,Shop,IT/IS,2021-06-04,2022-02-11,8,4,62664.8,1195.53,2510.4,,SQL,SPSS,Python,"SQL,SPSS,Python"
2429,Vincent,Ramsey,Vincent_Ramsey,Laborer,Production       ,2019-04-19,2020-07-02,15,4,4583.6,884.33,2.7,MapReduce,,SPSS,,",SPSS,"
2430,Dallas,Ross,Dallas_Ross,Technician,Production       ,2018-11-17,2020-12-20,25,2,39024.84,737.43,43.5,,,SAS,Python,",SAS,Python"
2431,Elvis,Kaufman,Elvis_Kaufman,Laborer,Production       ,2022-08-18,2023-06-20,10,4,40939.52,463.29,1043.47,NoSQL,SQL,SPSS,Python,"SQL,SPSS,Python"
2432,Rayna,Gates,Rayna_Gates,Shop,Production       ,2023-02-10,2023-04-24,2,2,8387.7,0,287.5,,SQL,SAS,Python,"SQL,SAS,Python"
2433,Darryl,Wiley,Darryl_Wiley,Project Manager,Production       ,2020-04-22,2022-08-03,28,1,75755.2,14043.21,3352.49,Azure,,R,Python,",R,Python"
2434,Liam,Blevins,Liam_Blevins,Foreman,Production       ,2023-01-14,2023-05-07,4,5,30959.12,0,2492.16,MapReduce,SQL,,Java/Javascript,"SQL,,Java/Javascript"
2435,Easton,Zavala,Easton_Zavala,Planner,Production       ,2023-03-13,2023-03-21,0,2,65913.6,0,4136.4,AWS,SQL,,Python,"SQL,,Python"
2436,Susan,Wiggins,Susan_Wiggins,Driller,Production       ,2022-12-30,2023-04-16,4,4,9095.92,195.07,6.45,Azure,,,,",,"
2437,Alison,Evans,Alison_Evans,Mechanic,Production       ,2020-06-04,2022-10-30,29,2,76947.78,10043.97,4251.61,,SQL,SAS,Ruby,"SQL,SAS,Ruby"
2442,Larissa,Garza,Larissa_Garza,Vp,Production       ,2023-01-31,2023-06-22,5,1,10818.6,0,0,Azure,,,Python,",,Python"
2446,Devan,Hall,Devan_Hall,Manager,Production       ,2021-12-06,2023-01-11,13,5,90265.98,8934.63,7673.45,,,,,",,"
2447,Jensen,Mccullough,Jensen_Mccullough,Administrator,Production       ,2020-02-02,2022-03-06,25,4,73399.42,7016.03,7279.67,Azure,,,Python,",,Python"
2448,Kristin,Hickman,Kristin_Hickman,Specialist,Production       ,2020-10-23,2021-03-14,5,4,55106.56,0,0,,,,,",,"
2449,Chana,Fox,Chana_Fox,Lineman,Production       ,2020-04-29,2021-07-10,15,4,769.67,0,0,NoSQL,,,,",,"
2450,Vivian,Bright,Vivian_Bright,Lineman,Production       ,2022-08-18,2022-09-24,1,1,77536.68,5782.53,129.75,NoSQL,mySQL,R,Python,"mySQL,R,Python"
2458,Angelica,Gamble,Angelica_Gamble,Technician,Production       ,2020-10-21,2022-03-24,17,2,57822.88,3528.58,3351.58,MapReduce,SQL,SPSS,Python,"SQL,SPSS,Python"
2459,Bradyn,Pham,Bradyn_Pham,Laborer,Production       ,2020-12-15,2021-06-24,6,4,61588.8,11451.88,4375.5,,,R,Python,",R,Python"
2460,Konner,Pierce,Konner_Pierce,Controller,IT/IS,2018-09-05,2023-01-27,54,2,109230.4,11488.71,43569.71,,SQL,R,Python,"SQL,R,Python"
2462,Lainey,York,Lainey_York,Foreman,Production       ,2020-01-09,2021-01-27,13,2,42656.63,19275.38,1904.27,,SQL,R,Python,"SQL,R,Python"
2465,Callum,Miles,Callum_Miles,Laborer,Production       ,2020-04-13,2021-06-26,15,2,59172.8,0,0,,SQL,,Python,"SQL,,Python"
2466,Natasha,Valdez,Natasha_Valdez,Engineer,Production       ,2021-11-14,2023-01-22,14,2,47296,0,0,,,,Python,",,Python"
2467,Talia,Barrett,Talia_Barrett,Engineer,Production       ,2022-03-17,2023-06-23,15,5,11831.2,0,1489.96,AWS,,R,Python,",R,Python"
2469,Uriah,Pennington,Uriah_Pennington,Supervisor,Production       ,2021-11-27,2023-06-22,19,4,41.4,0,0,,SQL,SAS,Python,"SQL,SAS,Python"
2473,Anastasia,Hardy,Anastasia_Hardy,Administrator,Production       ,2021-03-27,2022-06-23,15,4,75755.2,11237.13,6430.16,MapReduce,,SAS,,",SAS,"
2474,Aliana,Blake,Aliana_Blake,Technician,Production       ,2023-03-12,2023-06-02,3,4,62697.2,978.72,2287.36,,SQL,,,"SQL,,"
2475,Houston,Burnett,Houston_Burnett,Splicer,Production       ,2022-10-05,2022-12-17,2,4,75755.2,20862.58,4236.87,Azure,,,Java/Javascript,",,Java/Javascript"
2476,Case,Conley,Case_Conley,Runner,Executive Office,2021-10-01,2023-06-21,21,2,61588.8,4900.21,1089.5,AWS,,R,Python,",R,Python"
2479,Mireya,Sutton,Mireya_Sutton,Laborer,IT/IS,2023-04-18,2023-05-17,1,4,75755.2,3353.96,11126.54,GCP,,SAS,Python,",SAS,Python"
2482,Eric,Dougall,Eric_Dougall,Manager,IT/IS,2018-09-01,2022-06-20,46,4,82033.6,0,0,,SQL,STATA,,"SQL,STATA,"
2485,Alex,Sweetwater,Alex_Sweetwater,Supervisor,Software Engineering,2020-03-04,2021-09-08,18,4,69773.44,203.82,0,GCP,mySQL,R,,"mySQL,R,"
2488,Braedon,Welch,Braedon_Welch,Tower Hand,IT/IS,2022-05-26,2022-10-05,4,1,84582.4,0,7430,,SQL,R,Python,"SQL,R,Python"
2493,Connor,Carrillo,Connor_Carrillo,Driller,Software Engineering,2022-12-03,2023-06-29,7,4,82966.88,0,2489.92,MapReduce,,,,",,"
2494,Owen,Burch,Owen_Burch,Laborer,IT/IS,2020-04-04,2022-11-10,32,4,35914.88,39.4,707.6,Azure,,,Java/Javascript,",,Java/Javascript"
2495,Abel,Bush,Abel_Bush,Engineer,IT/IS,2020-03-08,2023-02-26,36,1,1790.95,270.9,56.7,Azure,,SAS,Java/Javascript,",SAS,Java/Javascript"
2496,Selina,Mullins,Selina_Mullins,Operator,IT/IS,2020-09-28,2023-03-27,30,2,7831.2,2339.93,217.86,GCP,SQL,R,Python,"SQL,R,Python"
2497,Marilyn,Chaney,Marilyn_Chaney,Technician,IT/IS,2021-07-14,2022-08-09,13,4,63485.79,970.48,7327.05,AWS,SQL,SAS,Ruby,"SQL,SAS,Ruby"
2498,Camron,Keller,Camron_Keller,Foreman,IT/IS,2019-10-17,2020-03-21,5,4,23617.01,0,0,Azure,,SAS,Python,",SAS,Python"
2499,Ali,Benjamin,Ali_Benjamin,Manager,Software Engineering,2023-04-08,2023-06-09,2,4,44563.9,14844.37,2243.33,,,R,,",R,"
2503,Ally,Goodman,Ally_Goodman,Clerk,IT/IS,2021-12-26,2022-01-29,1,5,39090.88,0,0,Azure,SQL,R,Python,"SQL,R,Python"
2507,Adalyn,Hess,Adalyn_Hess,Foreman,IT/IS,2023-01-05,2023-01-14,0,5,43534.21,268.32,0,GCP,SQL,R,Python,"SQL,R,Python"
2509,Madeleine,Paul,Madeleine_Paul,Engineer,Software Engineering,2020-09-21,2021-10-16,13,2,742.5,439.48,3424.44,,,,,",,"
2510,Ronald,Lamb,Ronald_Lamb,Lineman,Software Engineering,2019-11-25,2023-02-24,40,1,35500.1,0,0,,,,,",,"
2511,Ernesto,Beltran,Ernesto_Beltran,Technician,Software Engineering,2021-02-05,2023-02-12,25,4,58233.92,4314.58,2483.35,Azure,SQL,R,,"SQL,R,"
2512,Lawrence,Obrien,Lawrence_Obrien,Laborer,Software Engineering,2023-04-16,2023-05-25,1,4,37223.6,2194.62,12.85,AWS,SQL,R,Python,"SQL,R,Python"
2513,Trinity,Estes,Trinity_Estes,Engineer,IT/IS,2021-08-19,2022-02-16,6,2,97054.72,0,0,Azure,,SAS,,",SAS,"
2517,Alina,Benson,Alina_Benson,Laborer,IT/IS,2019-12-01,2023-01-25,38,2,49110.56,0,0,,,,,",,"
2518,Rebekah,Delacruz,Rebekah_Delacruz,Laborer,IT/IS,2021-02-28,2022-07-31,17,4,48268.8,0,1731,MapReduce,SQL,R,,"SQL,R,"
2522,Zaniyah,Parks,Zaniyah_Parks,Driller,IT/IS,2020-10-09,2021-11-09,13,4,46096,0,1346.5,,SQL,R,,"SQL,R,"
2525,Larry,Novak,Larry_Novak,Lineman,Sales,2021-09-15,2023-07-02,22,2,69240,5548.76,3125.55,Azure,SQL,SAS,Python,"SQL,SAS,Python"
2528,Rigoberto,Allen,Rigoberto_Allen,Coordinator,IT/IS,2023-03-20,2023-05-06,2,1,30568.8,544.56,2681.18,AWS,SQL,R,Python,"SQL,R,Python"
2530,Hana,Lucero,Hana_Lucero,Attendant,Software Engineering,2022-10-20,2023-07-07,9,2,75755.2,30525.06,5582.61,,,,,",,"
2531,Luciana,Gill,Luciana_Gill,Manager,Software Engineering,2023-07-24,2023-07-29,0,2,49489.19,22323.21,2277.21,,,SPSS,,",SPSS,"
2534,Iyana,Benjamin,Iyana_Benjamin,Coordinator,IT/IS,2019-04-15,2021-05-23,26,1,96.6,0,0,,SQL,R,Ruby,"SQL,R,Ruby"
2535,Antoine,Haney,Antoine_Haney,Engineer,Sales,2020-08-24,2023-05-02,33,2,25954.88,270.98,11629.17,MapReduce,SQL,,,"SQL,,"
2537,Darien,Sawyer,Darien_Sawyer,Tower Hand,IT/IS,2022-09-18,2023-06-07,9,2,15031.13,0,39,MapReduce,,R,Python,",R,Python"
2540,London,Bautista,London_Bautista,Svp,Software Engineering,2022-10-18,2023-01-10,3,4,18535.2,4154.82,112.5,,,SAS,Python,",SAS,Python"
2543,Ernest,Finley,Ernest_Finley,Operator,Software Engineering,2019-01-30,2021-03-22,26,2,64083.2,1984.98,4815.2,AWS,SQL,R,Python,"SQL,R,Python"
2544,Wade,Hernandez,Wade_Hernandez,Laborer,IT/IS,2023-05-22,2023-07-12,2,1,40034.4,1728.39,404.33,NoSQL,SQL,R,Python,"SQL,R,Python"
2548,Luz,Garza,Luz_Garza,Manager,IT/IS,2018-11-14,2021-07-08,32,1,73414.24,5303.53,0,,SQL,,Java/Javascript,"SQL,,Java/Javascript"
2550,Beckett,Beck,Beckett_Beck,Flagger,Software Engineering,2020-11-19,2021-11-03,12,5,33235.35,2274.85,1885.85,Azure,mySQL,SAS,Python,"mySQL,SAS,Python"
2551,Coby,Giles,Coby_Giles,Manager,Software Engineering,2023-05-04,2023-07-02,2,1,84075.16,0,0,MapReduce,,R,Python,",R,Python"
2553,Ralph,Barrera,Ralph_Barrera,Laborer,IT/IS,2022-08-19,2023-01-18,5,2,75755.2,18195.91,4612.76,NoSQL,,SPSS,Python,",SPSS,Python"
2554,Shania,Caldwell,Shania_Caldwell,Engineer,IT/IS,2022-07-18,2023-05-09,10,1,33782.4,0,2650.98,AWS,SQL,,Ruby,"SQL,,Ruby"
2555,Colby,Horne,Colby_Horne,Foreman,IT/IS,2019-08-14,2021-05-13,21,2,62747.9,4371.45,11546.74,,SQL,SAS,,"SQL,SAS,"
2556,Kaiden,Cunningham,Kaiden_Cunningham,Manager,Sales,2020-12-10,2022-05-30,18,2,84582.4,0,3276,,SQL,R,,"SQL,R,"
2558,Maeve,Gordon,Maeve_Gordon,Operator,Software Engineering,2021-11-19,2021-12-27,1,4,74152.64,7185.66,3390,,,R,Python,",R,Python"
2560,Nathan,Schmitt,Nathan_Schmitt,Vp,IT/IS,2021-06-30,2021-07-28,1,4,34478,724.62,2497.2,,,R,Python,",R,Python"
2562,Angelique,Cochran,Angelique_Cochran,Technician,IT/IS,2021-04-12,2023-03-06,23,4,7376,0,185.1,,SQL,SAS,Ruby,"SQL,SAS,Ruby"
2564,Deandre,Oneal,Deandre_Oneal,Flagger,Sales,2019-10-31,2020-03-01,4,1,69809.6,0,2183.8,,SQL,,Python,"SQL,,Python"
2567,Sylvia,Price,Sylvia_Price,Foreman,IT/IS,2022-12-22,2023-07-26,7,5,86916.73,41670.85,3265.21,Azure,,,Python,",,Python"
2569,Emerson,Grimes,Emerson_Grimes,Laborer,IT/IS,2021-10-07,2021-12-31,3,2,10521.6,0,0,,,,,",,"
2570,Ayden,Wu,Ayden_Wu,Laborer,IT/IS,2019-06-16,2023-05-21,48,4,50630.4,6496.28,2279.56,,SQL,R,,"SQL,R,"
2571,Hayley,Keller,Hayley_Keller,Technician,IT/IS,2021-03-17,2022-09-08,18,2,33911.04,762.09,3725.5,MapReduce,,,Java/Javascript,",,Java/Javascript"
